"id","text","rating","afinn","lsd","vader"
297," @kylealexlittle: "" movement back   1800's"" #",-1,0,0,0
298,"catching    ",-1,0,0,0
299,"mr 's questions   tougher  anyone else's.   get center stage  gotta  able  take  heat. ",-1,0,-1,0.178
300,"@halftimereport  smartest people sound like drunk uncles  limited  140characters ",-1,0.062,0.2,0.494
301," @marthamartinme: ",1,0,0,0
302," @conssista: rightly  frank. rightly . ",1,0,1,0
303,"watching  # interesting  far! must say though  disagree    many issues,     entertaining   bunch.",1,0.5,0.333,0.509
304," # #feelthebern can step  fallen #hillary2016#justice #fbi #fec  dissect   22nd amendment: :///4ljeug3gye?",1,-0.5,-1,-0.361
305," @kwrcrow: dr. carson remark  dc  half  brain, best line #.",1,0.75,1,0.637
306,"everybody loves carly  cinderella. compared   dwarfs    table,    afternoon delight. #",1,0.75,1,0.822
307," @jewhaditm: early nielsen ratings suggest thursday's ",1,0,0,0
308," can  watch  ",1,0,0,0
309,"#  loved walker nodding along  carson's responses. carson speaks common sense, sadly    uncommon trait.",1,0.125,0.333,0.273
310," @supermanhotmale: dear john kasich, beat  republican friends   gay tree branch : )  #",1,0.5,1,0.691
311," guess yesterday's ",1,0,0,0
312," @carlyfiorina: talked  @ijreview   pre- ritual.  take solitaire  seriously. https:///o7ujl56nm7 ",1,0,0,-0.178
313,"best line   night?#marcorubio # :///zhnqhdpiln",1,0.75,1,0.637
314," @melissagracey: credit   joke goes  someone else    funny! ",1,0.75,1,0.79
315," @hilderestad: republican strategist @frankluntz 's focus group  ",1,0,0,0
316," @patriotmom61: rick santorum   des moines register soapbox https:///hfqvxaiqph  boatrocker  got things done. ",1,0,0,0
317," @markdavis: #perry, #fiorina clips  #irandeal  better   answers  given    #",1,0.5,1,0.44
318," @wilberforce91: one   favorite things   ",1,0.5,1,0.459
319,"total #smackdown dc  half  brain, best line #.#word   muther @onetoughmutherk",1,0.75,1,0.637
320," @: tune ! ",1,0,0,-0.525
321,"  sometimes  like @ 's character,  still   candidate calling  like  . # #ycot",1,0.5,1,0.612
322," ",1,0,0,0
323," @ggfletcher: 's big beautiful door: ",1,0.5,1,0.599
324," # ratings  huge,  appeared  hurt broadcast: :///drn2bhohii",1,-0.125,-1,-0.273
325," watching # last nite, now know rubio, walker &amp; santorum share belief  rather see wives die thn ""let"" thm get abortions.",1,-0.25,-1,-0.402
326,"loved @billhemmer  @marthamaccallum ditch kelly &amp; wallace sideshow railroad. ",1,0.75,1,0.599
327," #foxnews' #, #  suffering  delusions     #minnesota dentist,  #donaldtrump  #cecilthelion.",1,-0.5,-1,-0.477
328," @johnkasich: smaller govt: ohio government payroll  smaller     3 decades. :///igfif4j1tt ",1,0,0,0
329," @scottwalker: enforce  laws. secure  border. use e-verify. prioritize  american worker  american wages. ",1,0.5,1,0.34
330,"looking  @wonkette's liveblog   ",1,0,0,0
331," @rwsurfergirl:   @ pledge support      establishment sold   obama? ",1,0.5,1,0.402
332,"  like @   will defend    obnoxious buffoon calling   bimbo  insulting women. ",1,-0.25,-0.333,-0.572
333," @molonlabe1776us: retweet   think @hillaryclinton    prison. ",1,-0.5,-1,-0.511
334," @ says,  t sake  #argument, #letmeplaythedevilsadvocate,  means  &amp;  one   better. # #kellyfile",1,0.5,1,0.103
335," @miaholl18: @bradthor  mr.  runs   independent  republicans  win either. ",1,1,1,0.586
336,"vote  :   greatest time   alive   dont know   primary  - jeb bush ",1,0.5,1,0.778
337," @lrihendry: #tedcruz  president,  will always tell  truth,     said   .  #",1,0,1,0.318
338," mainstream media wants  limit  options  establishment puppets.  know  won! ",1,0.75,0,0.611
339," @ericstonestreet:   cam hands. ",1,0,0,0
340,"great article   craziness   last night's ",1,0.75,0,0.361
341," @eusebiaaq: @sternnschool   real illegal alien ",1,-0.75,-1,-0.557
342," honor  last night's #,  like  add  exclamation point   end   name,  maybe get  put  jeb! vanity plate.",1,0.5,0.333,0.624
343," @liberalmmama:  watched  #    can say  pres obama  right,  win ! #fourmoreyears",1,1,1,0.624
344,"support 1 u like ",1,0.5,1,0.637
345," second -retweeted presidential candidate tweet   ",1,0,0,0
346," ",1,0,0,0
347," won last nights ?  damn well better  ",1,0.083,0.5,0.718
348,"trumptastic ",1,0,0,0
349,"@mcbyrne    threaten megyn kelly, drama queen. # #foxnewsdebate #foxdebate",1,-0.5,-1,-0.382
350," @phillyd:  went   gay wedding. ""applause""   black people  !""standing ovation""#",1,0.5,1,0.475
351," sweet. @chrischristie  family  served.   anything   saying     veterans? ",1,0.5,1,0.459
352," @sampuzzo: @progress4ohio @davidjwhite640  take   ",1,0,0,0
353,"@slone @instapundit   actually people angry   candidates  asked real questions?  seriously?#",1,-0.75,-1,-0.655
354,"@larronb overall  @ candidates demonstrated competence, command   issues &amp;  shared optimistic vision. thts  mttrs #",1,0.333,1,0.691
355,"look  jeb coming   throwing gwb   bus   iraq war.  needs     often. ",1,-0.5,-1,-0.599
356,"  commentary needed  last night's ",1,0,0,0
357," way  fun   america watching  ",1,1,1,0.511
358,"lets face  -    really  ",1,0,0,0
359,"@  @candycrowley coach   last nights ",1,0,0,0
360,"   amazing degree  commitment   running joke :///vpxxlxevhi ",1,0.667,1,0.822
361," @mtranquilnight: ",1,0,0,0
362," @sweetpea593: ",1,0,0,0
363,"rubio actually answering  question  immigration. color  impressed ",1,0.75,1,0.477
364," need  put someone    hrc like @marcorubio. -@jedediahbila  ",1,0.5,1,0.361
365,"montel williams just endorsed john kasich  president.# :///ez9yl3uxxs",1,0.5,0,0.25
366,"hi @realbencarson attend  event, sept 26!    contact  campaign, pls say yes! allamericanrally.us  # - please ",1,0.25,0,0.708
367,"@carlyfiorina @ # country  party!   pledge away  option    may need   done.",1,0,1,0.457
368,"@  primary voters: "" chances look good   general election. 'd   shame  something happened..."" #",1,0.25,0,0.153
369," @foxnews: .@scottwalker pledges  lower  tax rate  reform  tax code,  elected president. # :///sknhfykw3u",1,0,1,-0.296
370,"agree  @ingrahamangle  @foxnews questions  ",1,0.25,1,0.361
371," candidate really likes hugs?  one word  defined  one's ",1,0.5,1,0.763
372,"enjoyed  ",1,0,1,0.511
373,"#trump2016 #  illuminati want  ,   will win   :///2kvlxwb9kd :///zycvny4noq",1,0.625,1,0.625
374," @kwrcrow:  will  learn? @foxnews @ attack @   wins @time &amp; @drudge poll. ",1,0.375,0.333,0.153
375," anything   say  real winner   ",1,1,1,0.586
376," slams megyn kelly :///obnqdpoemx via @worldnetdaily ",1,0,-1,0
377," @goldietaylor: commercial break! ",1,0,0,0
378,".@brithume: "" think    clear winner ... carly fiorina"" # #carly2016 https:///3jmydidcdf",1,0.625,1,0.751
379," usual, @peggynoonannyc  insightful   # candidates: :///4yp5vfabjq",1,0,0,0
380,"kasich  clear standout among ",1,0.25,0,0.382
381," @nro:   missed  first  minutes  last night's ",1,-0.5,0,-0.296
382," donald,  spite  megyn kelly, won  ,#",1,0.75,0,0.077
383," real winners   #   jr. debaters,  came across  far  intelligent   brawling children later .",1,0.5,0.333,0.727
384,"  beautiful night  ",1,0.75,1,0.599
385,"donated  @ppact  @jebbush name   ",1,0,0,0
386," @tonykatz: can  get    @govchristie  @randpaul discuss liberty  security   hour? please? @93wibc ",1,0.25,1,0.816
387,"aaand  question   racial divide goes  ... *drum roll* ...   black man  stage. ",1,0,-1,0
388," @wilberforce91: one   favorite things   ",1,0.5,1,0.459
389,"ghana got swag  ' &amp; dl' ",1,0,0,0
390,"clear winner  last nights ",1,0.625,1,0.751
391," @montel_williams: gaining    tonight's ",1,0.5,0,0.421
392,"@johnkasich  like: ""  turn    gay  still love  even   daddy @tedcruz ."" # https:///ttbhqikpm8",1,0.625,1,0.772
393,"babara boxer running  check  carly fiorina   record  calif. outsourcing jobs, lining  pockets w/$$$, corp welfare #",1,0,0,0
394," @kwrcrow:  will  learn? @foxnews @ attack @   wins @time &amp; @drudge poll. ",1,0.375,0.333,0.153
395," minister,  doctor  2 business owners walked   stage last night  made   sense  . # :///gly4myqxyw",1,0,1,0
396,"now   dust  settling  last night,  becoming clear  #johnkasich won  helped   . # #2016",1,0.5,1,0.743
397," @bettyfckinwhite:  donald   biff  back   future 2? ",1,0,0,0
398," @brianmrosenthal: icymi:  #, @randpaul calls  houston mayor annise parker  #hero controversy: :///qxb1edqozn",1,0,-1,0.557
399," comes chase  facebook, asking  important questions *hurts forearm making jerk  gesture* #",1,-0.25,-1,-0.572
400," @teamrickperry: .@governorperry   plan  end sanctuary cities ",1,0,0,0
401," @supermanhotmale:   winner ...  koch brothers ",1,1,1,0.586
402," @votingfemale: ",1,0,0,0
403," @saladinahmed:  part  huckabee started screaming  fetuses  spraying chrome paint   mouth  intense. ",1,-0.125,-1,-0.318
404," @kwrcrow: dr. carson remark  dc  half  brain, best line #.",1,0.75,1,0.637
405," one summed   better  ",1,0.5,1,0.44
406,"feel  bern @sensanders : ) ",1,0,0,0
407," @naral: ""@scottwalker, given  record  wisconsin,   voters believe ?"" great question, #.",1,0.75,1,0.625
408," @rwsurfergirl:  debates will raise @ 's ratings  fox news  afraid     shows. ",1,-0.5,-1,0
409,"wow,  expected  lot  people  watch  #    many :///io41nn1omn",1,1,0,0.586
410," @biasedgirl: thank , @  exposing donald    fraud  . thank . # #dumptrump",1,-0.062,0.333,-0.226
411,"wow ",1,1,0,0.586
412,"megyn kelly played footies  debbie washerwoman schultz.  attempted  take  donald . #foxnews#",1,0,0,0.34
413," @michigancrs: "" believe  people  looking  someone  tell  truth"" @tedcruz #cruz2016 #",1,0,1,0.318
414," @mjtbaum: god  making  appearance   ",1,0.25,0,0.273
415," @beem_skeem: ",1,0,0,0
416," @b140_tweet:   remind    ",1,0,0,0
417,".@borowitzreport assesses walker's # performance, via @newyorker: :///87p5eew8w7",1,0,0,0
418," @disruptepreneur: wow.  primary source  entertainment   next six months   cemented. ",1,1,1,0.765
419," @warriorwoman91: carly declared winner  many   first ",1,1,1,0.586
420,"    retweeted comment   ",1,0,0,0
421,"democrats    loving  ",1,0.5,1,0.599
422," @ohnoshetwitnt:  surprised   use air quotes   says ""president"" obama. #",1,0,0,0.226
423," @ericstonestreet:   cam hands. ",1,0,0,0
424," @lowrancc: "" borrowing $1m  minute.  gotta stop somewhere."" #standwithrand # :///s7ukcfcefb",1,-0.25,0,-0.296
425," missed  #,   amazed    somehow considered   lead.https:///qzmg96pf75",1,0,1,0.25
426," @renomarky:  picture taken  ",1,0,0,0
427,"@brianstelter care  reality! #reality matters,  theories, equations,  books! #sciencenotsex # :///od0i4cnksn",1,0.375,1,0.597
428,"@brucebartlett @jesselagreca  ",1,0,0,0
429,"ben carson  caked    finest black radiance setting powder.# # #bnrdebate #",1,0,1,0.34
430," @politicoroger: : "" leaders  stupid;  politicians  stupid.  mexican government  much smarter."" #",1,-0.167,-0.333,-0.586
431,"@carlyfiorina ",1,0,0,0
432," @: .@randpaul  want  collect  records  terrorists,  less records  innocent americans #",1,0.25,0,-0.698
433," @onceuponaliz:    bernie sanders   come,   god,   marco rubio  ahead   race  40+ points? #",1,0.25,0,0.273
434," @salmasekela:  kasich aware   making sense? ",1,0,1,0
435," @torchie123:  guy got  real shaft   # tonight.  ? # :///zw8jupqp11",1,0,0,0
436," @becca0mae:   know  won  ,  @writeintrump definitely won  award  ""best # live tweeting""",1,0.75,1,0.957
437," @martinomalley:  must rein  wall street.  call  every candidate  commit   four principles. ",1,0.25,1,0.296
438,".@ displayed ""utmost authority""  @foxnews #, critic says. :///8jbvwjtj3t :///mel8jxm19b",1,-0.125,-1,-0.202
439,"@kvlxi19xx yes    never claimed     .#duh #donaldtrump  #",1,0.25,0,0.402
440,":///ys2n1uflht# wrapup. @tgradous @marylene58 @llmajer @larryvance47 @jver1 @lvnancy @qnoftherealm @usvetram @freelion7",1,0,0,0
441,"""  win anymore.   lose  china.   lose  mexico.   lose  everybody."" -trumppreach , sir, preach ! #",1,1,-0.5,-0.556
442," last @jebbush trying  unite  pitch    attacking @ ",1,-0.25,0,-0.459
443,"@thepalealewife   thinking ",1,0,0,0
444,"# reassured  affinity republicans   kurdish militants.  elected president jindal said  ""arm  kurds"" .e. pyd.",1,0.25,1,0.402
445," @nonprophetess: ""received word  god.""   good.#",1,0.5,1,0.612
446,"republicans  economics: rubio wins, bush falters, huckabee exaggerates :///molloaqhwq # #knowmorenotless @gpnaplang",1,0.25,-0.333,0.477
447,"""people  care less   like ,  want  civil rights""- @raulareyes   topic  lgbt rights   #",1,0.417,1,0.664
448,"  dislike jeb  much   ",1,-0.5,-1,-0.382
449," @ericstonestreet:   cam hands. ",1,0,0,0
450," @rwsurfergirl:  debates will raise @ 's ratings  fox news  afraid     shows. ",1,-0.5,-1,0
451," @mercedesschlapp:  terms  substance, @jebbush dominates #",1,0,0,0.052
452,"@ lives  fight another day. odds seem  ever    favor. ",1,0.125,-1,0.026
453," @jamalraad:  immigration strategy https:///qzmfehr8vf ",1,0,0,0
454,""" defunded planned parenthood.  created  culture  life."" pp = healthier people, parents &amp; babies &amp; lowers .  abortions. #",1,0,1,0.128
455," @freedomjames7:  wants  hug?# :///iats8vyx7c",1,0.5,1,0.477
456," @kerrydiaries: honestly  sure   watching mean girls  ",1,0,1,0.649
457,"        campground   day   first ",1,0,0,0
458,"@rushlimbaugh    ",1,0,0,0
459,"tea4texs:  cnn:  one eclipses   ",1,0,0,0
460," thought #  good, despite @ grandstanding. @bencarson2016 really brought logic  back   campaign table.",1,0.75,1,0.44
461," @someecards: 16   funniest reactions  last night's inadvertently hilarious  . :///nkwjlscecm ",1,0.5,1,0.743
462,"miss one     ",1,-0.5,0,-0.153
463," doubt! huge bump! ",1,0,-1,-0.198
464," @demsrrealracist:  keeps trying  make definitive statements   ",1,0,0,0
465," @thebaxterbean: rand paul  video admitting  opposed 1964 civil rights act https:///qzbazmv7iz ",1,0,0.5,0
466," @tramontela:  great coverage @wksu @mlschultze :///bryjh5epif @monchosbarcle @montoyaisabelc ",1,0.75,1,0.625
467," @chadpergram: cruz:  need  commander  chief  makes clear   join isis,    signing  death warrant. #",1,0,0,-0.026
468," @alexandergold: kim kardashian  kanye west's selfie  hillary clinton   important  anything said   ",1,0.5,0,0.202
469," @stephenstephan: rubio: basically  life  sacred. ",1,0,1,0
470,"@ @bretbaier @foxnewssunday ppl say @ needs specifics. yet u gave  type questions   opponents ",1,0,-1,0
471,"three best performance   # (  order), imho:  carly fiorina &amp; ben carson &amp; marco rubio.""",1,0.75,1,0.637
472," @jbthomjohn: last night's #:  topics merited attention,    ignored #goptbt :///tqxw14qzzb",1,-0.5,0,0.026
473,"@notaxation thank    thoughts   ",1,0.5,1,0.361
474," @daveanthony: chewbacca     just roaring every    .   fit right .  ",1,0.25,1,0.361
475," @againstcronycap: fiorina calls    giving  hillary's senate run :///hutoqzgyud ",1,0,0,0.34
476,"@ can insult everyone &amp; call  stupid   cries  @ tough  fair questions.",1,-0.25,-0.6,-0.822
477," @mediaboobs: ",1,0,0,0
478,"props  @foxnews   great questions.  @ @bretbaier @foxnewssunday ",1,0.75,1,0.625
479,"bernie sanders   fucking national treasure.@berniesanders #feelthebern # #jonstewart #donaldtrump #bernie2016 #democrat",1,-1,-1,0
480," @bethbehrs: classy. ",1,0.75,1,0.44
481,"cracking   @theskimm summary   ",1,0,0,0
482,".@ppact can sell baby parts  profit,  whatever  want  call ,    call  woman  slob. # #pc #trump2016",1,0.25,-1,0.494
483," @ericstonestreet:   cam hands. ",1,0,0,0
484,".@carlyfiorina shows   push back  matthews  @hardball ",1,0,0,0
485,"fifty-fifty%  "" stupidity   american voter"" .@realbencarson  @hillaryclinton   # :///pkyjsglvfr",1,0,-1,-0.44
486,"  person  ",1,0,0,0
487," @optibotimus: know  funny.... ",1,1,1,0.44
488," @will_bunch:  smart  kasich  say, essentially, "" hear  concerns   voters except   sane"" #",1,0.25,1,0.402
489," @adamslily:   contrast. ",1,0,-1,0
490,"thanks @eat24  donald ! just got  pepperoni roll &amp;  root beer  $7.50 + tip. ",1,0.5,1,0.493
491,""" purpose   military   kill people  break things"" @govmikehuckabee #  might   quote   night",1,-0.75,-1,-0.691
492," @mozgovaya: 10 men  stage discussing one woman. @hillaryclinton ",1,0,0,0
493,"mike huckabee.   received  nomination  many times. @ ",1,0,0,0
494,"#    stand  stage together, looks like  @ cabinet meeting.",1,0.5,1,0.361
495,"sydtrvp:  berniesanders: tom hanks. finally. somebody  makes  sense. ",1,0,1,0
496,"yes,  moe   smartest stooge#democrats # @thedemocrats https:///ucd675mrmy",1,0.375,1,0.772
497,"politics nerd moment:  vacation. lost  chill   looked  @  bar tv  see   missing  ",1,-0.625,-1,-0.691
498," @americansunited: blog: god made  cameo appearance  last night's ",1,0.25,0,0.273
499,"christie, huckabee, walker get top marks...   score well last night :///3afiekcitk #",1,0.5,1,0.44
500,"chris christie: pro-life republicans  never apologize   pro-life :///mdmned8lgq ",1,-0.25,1,-0.076
501," @jjosephwilliams: 16%  united states homes  tv sets tuned   ",1,0.25,1,0.421
502,"omg!!! favorite thing. ",1,0.5,1,0.596
503,"ben carson  last night's ",1,0,0,0
504," @jimkilbane: ",1,0,0,0
505,"yeah   candidates  going  repel obamacare  replace   something! go ! ",1,0.25,-1,0.418
506,"  say   became conservative  hes  ",1,0,0,0
507,"@  point  response  @ ""   become  republican? "" #",1,0,0,0
508," actually agree  @andreatantaros  something.  said @  hurt   ",1,-0.125,0,-0.226
509," @rwsurfergirl:   @ pledge support      establishment sold   obama? ",1,0.5,1,0.402
510,"@marthamaccallum @billhemmer ",1,0,0,0
511," @kavithadavidson:  will totally stay tuned  god, megyn. #",1,0.25,0,0.332
512,"  undercard debates  say  two  stay   race :  carly fiorina  bobby jindal.  ",1,0,0,0
513,"bottom line    will vote     candidates last night  @hillaryclinton ",1,0,0,0
514,"cruz:  new sheriff  town.  nice summary.   cherishes freedom -  freedom.  ",1,0.562,1,0.937
515," want  rand paul   ",1,0.25,0,0.077
516," @patriotmom61: best moment  ",1,0.75,1,0.637
517," @guypbenson: good rubio answer  immigration, invoking unfairness  system    play   rules. #",1,0.75,0,0.649
518,"seems like supporting  sex marriage  actually popular  republicans ",1,0.5,1,0.802
519," got double  speaking time  paul: :///2wndaiiikc ",1,0,-1,0
520,"2016 prediction: clinton 43.0% bush 37.5%  18.9% (millions  vote b/c bush   rino)https:///bdsp6ig77v#",1,0,0,0
521," missed  # (driving  mother road)    take   satisfying bowel movement  bushland, texas. :///e0huw70rrr",1,-0.5,1,0.202
522," @richarddeitsch: .@frankbruni  ",1,0,0,0
523," @rmuench22: . . everything. ",1,0,0,0
524," schooling chris wallace reminded    scene  back  school  dangerfield schooled  nerdy biz professor. ",1,0,-1,-0.052
525,"2 drinks -# said ""great, great."" #",1,0.75,1,0.848
526,"@npr   sure immigrant song came  ",1,0,0,0.318
527," @comcatholicgrl: @marcorubio slaying ",1,0,-1,0
528,"oh gurrrrrlll!  :d ",1,0,0,0.556
529,"   refreshing?@tedcruz @realbencarson #  #thinkbeforeyouvote #stand #willneverlie  https:///vgz4knfxk7",1,0,1,0
530," usually   politics...   good entertainment ",1,0.75,1,0.691
531," @bettyfckinwhite: -can  answer   direct question?-   president. -, ?#",1,0,0,0
532," @lovablegold:  got  crying ",1,-0.5,-1,-0.477
533,"oh race issues,    good. #",1,0.75,1,0.44
534,"bwahaha!! love  ",1,0.75,1,0.734
535,"@sallykohn @ megyn   now officially charted   moonbat hit parade.  # #",1,0,0,0
536,"    losers: @   proud | :///kowxyzui4z  ",1,0.5,0,-0.077
537,"    impressed   questions last night, @ 's dress rocked!!! #whoareyouwearing # @foxnews",1,0.75,1,0.609
538,"best part  # -@ telling @ "" aint cool  real &amp;  dont    nice  yo ass""",1,0.188,0.333,0.58
539,"gmadawny:  rhondawatkgwyn: ",1,0,0,0
540,"excellent .@michellemalkin wow ",1,0.875,1,0.818
541," right last  heard @sensanders    women  give birth  s child.   changed? ",1,0,1,0
542,"best ""reality"" show  earth #",1,0.75,1,0.637
543,"favorite quote   night ""freedom  free"" #",1,0.417,1,0.889
544," @cohealthaccess:  biggest winner   republican   ",1,1,1,0.586
545,"huckabee plays bass right?  must play  steinberger.  just know . ",1,0,1,0.527
546,"@slone @  watching  plans unfold- psych. warfare - pure &amp; simple. games. ",1,-0.5,-1,-0.296
547,"   hollywood  get dr. doom right   foxnews got  right 10 times last night? ",1,-0.5,0.333,-0.402
548,"@dan_bernstein      can call    just  joke.  biggest one    donald . ",1,0.5,1,0.296
549,"love   ",1,0.75,1,0.637
550,"@alyonamink  unpacking  ",1,0,0,0
551,"glad  see  jesus got  shout-  las night's .  candidates  pushing  envelope.#",1,0.5,1,0.459
552,"@pondering_this @carlyfiorina   &amp;   impressed w/ last pm.  took  entire night!  ",1,0.75,1,0.525
553," @comcatholicgrl: ""  government tries  invade  church,  time  resist"" -@randpaul #",1,0,-1,0
554," @abbijacobson: shiiiittt,  tough  say   making   horny. #",1,0,-1,-0.128
555," @notbillwalton:    greatest snl sketch  -time. ",1,0.75,0,0.637
556," @sanddragger: ",1,0,0,0
557," @lollyohmy: good thing ",1,0.75,1,0.44
558," @ericstonestreet:   cam hands. ",1,0,0,0
559,"   one  complain  america's corrupt 2 party system -  better  complain  's threat last night ",1,-0.25,-0.6,-0.421
560,"omg @!     fox news fan    clinton fan..     amazing job last night, impressed   qs. #",1,0.812,1,0.895
561,".@ totally dominates @drudge_repo  @time ",1,0,0,0.126
562," hear ,  candidates? kasich said god wants america  succeed.   bad   ,  least, wanted america  fail! #",1,-0.333,-0.333,-0.457
563,"women always call men pigs.  # calls   dog   shut , hypocrites @ @ # #tcot #tlot",1,0,-1,0
564,"@realbencarson    others  getting  time  .   real  everybody gets involved. ",1,0,0,0
565," @govmikehuckabee:  take america  hope  higher ground. will  help? --&gt; :///tky8smc27y ",1,0.5,1,0.772
566,"fuck ya donald   rocked ",1,-1,-1,-0.542
567," @kennedynation: ",1,0,0,0
568,"jeb bush  rand paul    ones  see  odds rise   ",1,0,0,0
569," @nicksylian:  today   time  next president  one year  office ",1,0,0,0
570,"@shawnsuth   misled.   like  5/10 tweet party.  #,    hand,    incredible.",1,0.5,0,0.813
571,"@ericbolling ppl say @ needs specifics. ,   # panel give   type  questions  opponents?! rigged!",1,-0.25,-1,-0.474
572," interested  see  carly fiorina, ben carson  mike huckabee pick  steam.  everyone came  unscathed   #",1,0.5,0,0.402
573,"@frankluntz @  ""focus group""   joke!  takedown attempt  #trump2016   huge fail!  won # easily!",1,0.25,0.5,0.789
574,"ok    one  brought immigration  national stage sure lets go   makes sense ",1,0,1,0.572
575," @salmasekela:  kasich aware   making sense? ",1,0,1,0
576,"watched  #,  kept thinking, ""   real answer 2 america's problems!"" #seekweek15 @lifeaction  https:///djcj7bhgzb",1,-0.5,-1,-0.457
577," @johnkasich: john kasich knows   balance budgets   actually done .  will   . ",1,0,1,0
578,"donald   john galt. chew  . ",1,0,0,0
579," @: .@  giving  ",1,0,0,-0.178
580," @fwd_us: ",1,0,0,0
581," wants  form  night's watch!  big wall   fancy door! yassssss! ",1,0.25,1,0
582,"cruz' closing statement may  sounded like  came   meat market,  huge difference   cruz  actually  . #",1,0.375,1,0.586
583," #chrischristie's disapproval ratings  high now, wait till  #bridgegate trial  fall. # #foxnews :///r9ctplw5up",1,0,-1,0
584," @slaboe: [video] :///taph65klje@carlyfiorina rocks  1st round  # #carly2016 :///3l7yimjxdl",1,0,0,0
585,"please help  maryknoll sisters replace windows   convent https:///fdgxg3vv13 ",1,0.375,1,0.612
586,"actually ,  live   least violent time  human history. #",1,-0.75,-1,0.485
587,".@pftcommenter's national recognition (&amp; hair)   best thing  come    ",1,0.75,1,0.637
588,"kind  glad   get  watch  ",1,0.625,1,0.751
589," @phillyd: aggressively normal?  found  name   new mixtape!!  ",1,0,0,-0.437
590," @ ever tell @  go wait   car?  bad attitude suggests . ",1,-0.75,-1,-0.542
591," @ericstonestreet:   cam hands. ",1,0,0,0
592," @pftcommenter troll job  last night's ",1,0,0,0
593," @fieldnegro:  happiest person  america today  watching  debates  hrc. ",1,0,1,0.637
594," @louvice: donald will go independent! rubionever shows  4 work! ",1,0,0,0
595," @ericstonestreet:   cam hands. ",1,0,0,0
596," @deenazarucnn: .@realbencarson: thank  megyn,   sure   going   get  talk  # :///gnnn9idons",1,0.5,1,0.586
597," watch 10 contenders    can just watch megyn kelly? ",1,0,-1,0
598," @teammarco: marco nailed   abortion.  must protect life. ",1,0.25,1,0.382
599," @salmasekela:  kasich aware   making sense? ",1,0,1,0
600,"@foxnews ",1,0,0,0
